id,department,regulation,academicYear,version,lastUpdated,year,semester,section,day,period,startTime,endTime,subjectName,subjectCode,faculty,room,building,credits,classType,laboratory,elective,batch,remarks
39e9915e-0aaa-47d7-a7d2-bcb504c43abd,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Thursday,7,14:55,15:45,Embedded Systems Laboratory,EC3511,Dr. M. Ramesh,Lab-4,Main Block,2,Lab,Lab-4,,All,
dc35cac3-caaf-4c63-a86f-07bf4275f36e,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,1,08:45,09:35,Antenna and Wave Propagation,EC3552,Dr. P. Srinivasan,C271,Main Block,3,Lecture,,,All,
82e79281-decd-4c65-bf51-fdf4fa7f58fc,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,2,09:35,10:25,Wireless Communication,EC3501,Dr. K. Sundaram,C298,Main Block,4,Lecture,,,All,
aa81073c-fe7a-4b57-ae8a-8de8d7dc5e45,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,3,10:45,11:35,VLSI Design,EC3502,Dr. P. Sundaram,C376,Main Block,3,Lecture,,,All,
13c7d4e8-6224-4c48-a920-410aebac44a0,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,4,11:35,12:25,Wireless Communication,EC3501,Dr. K. Sundaram,C319,Main Block,4,Lecture,,,All,
84739696-21b4-4c45-976f-7b46fb4f593a,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,5,13:15,14:05,Embedded Systems,EC3551,Prof. V. Sundaram,C295,Main Block,3,Lecture,,,All,
56878fa0-4d5c-478c-aa03-e9f4f0fdc21b,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,6,14:05,14:55,VLSI Design,EC3502,Dr. P. Sundaram,C287,Main Block,3,Lecture,,,All,
ac782626-dd25-41ea-adb1-69df06cfad66,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Friday,7,14:55,15:45,Wireless Communication,EC3501,Dr. K. Sundaram,C319,Main Block,4,Lecture,,,All,
3e9ec377-aaf1-41f2-bf92-0aa65d1595bd,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,1,08:45,09:35,VLSI Design,EC3502,Dr. P. Sundaram,C357,Main Block,3,Lecture,,,All,
fdd75a63-e289-4bb7-bc22-2d1be359f43e,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,2,09:35,10:25,Embedded Systems,EC3551,Prof. V. Sundaram,C174,Main Block,3,Lecture,,,All,
faa4a895-b423-4189-9e7e-bc99e634933a,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,3,10:45,11:35,Wireless Communication,EC3501,Dr. K. Sundaram,C336,Main Block,4,Lecture,,,All,
c39aefb9-9441-44cc-950b-957dced1a8cd,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,4,11:35,12:25,Wireless Communication,EC3501,Dr. K. Sundaram,C131,Main Block,4,Lecture,,,All,
79f988d6-6817-4d72-9862-44bb4a2da3f7,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,5,13:15,14:05,Embedded Systems Laboratory,EC3511,Dr. M. Ramesh,Lab-9,Main Block,2,Lab,Lab-9,,All,
d0ce6fa4-77b0-437f-8ba6-b7f60f32be14,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,6,14:05,14:55,Embedded Systems Laboratory,EC3511,Dr. M. Ramesh,Lab-9,Main Block,2,Lab,Lab-9,,All,
9f6bc2ff-8142-4db9-8591-ac5eb22ae1cc,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,A,Saturday,7,14:55,15:45,Embedded Systems Laboratory,EC3511,Dr. M. Ramesh,Lab-9,Main Block,2,Lab,Lab-9,,All,
9695abf5-caa5-4faa-90a7-f42137ea8e77,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,1,08:45,09:35,VLSI Design,EC3502,Prof. A. Krishnan,C302,Main Block,3,Lecture,,,All,
7c6ddc6c-ba12-40ff-a842-020cf50846bb,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,2,09:35,10:25,Wireless Communication,EC3501,Prof. G. Natarajan,C170,Main Block,4,Lecture,,,All,
d8a4b2c8-cd94-492e-a4f2-99efa651511c,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,3,10:45,11:35,VLSI Design,EC3502,Prof. A. Krishnan,C363,Main Block,3,Lecture,,,All,
1bcd27ff-896f-4a89-86c3-8933d09d2160,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,4,11:35,12:25,VLSI Design,EC3502,Prof. A. Krishnan,C399,Main Block,3,Lecture,,,All,
e4ec632e-cf74-444f-b6c0-f5fe1046fdbb,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,5,13:15,14:05,VLSI Design,EC3502,Prof. A. Krishnan,C149,Main Block,3,Lecture,,,All,
ec40470e-f838-4857-a424-0fd080ae067e,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,6,14:05,14:55,Antenna and Wave Propagation,EC3552,Prof. V. Krishnan,C109,Main Block,3,Lecture,,,All,
9d48032f-9b06-4b3d-b96c-e32c958855b5,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Monday,7,14:55,15:45,Embedded Systems,EC3551,Prof. V. Krishnan,C296,Main Block,3,Lecture,,,All,
3ac4ed7e-e2c6-4a92-94c6-983b7d1a5c85,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,1,08:45,09:35,VLSI Design,EC3502,Prof. A. Krishnan,C312,Main Block,3,Lecture,,,All,
d99bcdf4-fe77-44b3-a7ae-4fca98309ab8,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,2,09:35,10:25,Wireless Communication,EC3501,Prof. G. Natarajan,C403,Main Block,4,Lecture,,,All,
1fbec308-4eef-4ec1-88c9-30eb588a855c,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,3,10:45,11:35,Antenna and Wave Propagation,EC3552,Prof. V. Krishnan,C243,Main Block,3,Lecture,,,All,
309cafda-ede3-4d99-84f8-bb33f9158b8c,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,4,11:35,12:25,VLSI Design,EC3502,Prof. A. Krishnan,C110,Main Block,3,Lecture,,,All,
e26b018b-2dc3-4183-8cfe-f3540d689622,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,5,13:15,14:05,Embedded Systems Laboratory,EC3511,Prof. A. Sundaram,Lab-2,Main Block,2,Lab,Lab-2,,All,
7220c076-607d-47a3-bbf1-ba05cbab5772,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,6,14:05,14:55,Embedded Systems Laboratory,EC3511,Prof. A. Sundaram,Lab-2,Main Block,2,Lab,Lab-2,,All,
58f4de40-8e9c-4ab0-9722-b6b2d71dc654,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Tuesday,7,14:55,15:45,Embedded Systems Laboratory,EC3511,Prof. A. Sundaram,Lab-2,Main Block,2,Lab,Lab-2,,All,
e3158ae8-135c-42e7-a0b1-fc8c7204b25d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,1,08:45,09:35,Embedded Systems,EC3551,Prof. V. Krishnan,C212,Main Block,3,Lecture,,,All,
804cf661-39fe-48c7-bbcc-9f83218e6cc8,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,2,09:35,10:25,Embedded Systems,EC3551,Prof. V. Krishnan,C261,Main Block,3,Lecture,,,All,
0ff51742-5b47-4884-ba2f-a3c1cbdaffd0,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,3,10:45,11:35,Wireless Communication,EC3501,Prof. G. Natarajan,C177,Main Block,4,Lecture,,,All,
cb8094f5-4dcd-465b-b348-b115883b628b,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,4,11:35,12:25,VLSI Design,EC3502,Prof. A. Krishnan,C128,Main Block,3,Lecture,,,All,
755c504b-b6c5-499e-b60e-615660c7bd62,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,5,13:15,14:05,Antenna and Wave Propagation,EC3552,Prof. V. Krishnan,C262,Main Block,3,Lecture,,,All,
9b5b5d78-8c20-4ff8-aa5b-b3c7027df0b5,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,6,14:05,14:55,Antenna and Wave Propagation,EC3552,Prof. V. Krishnan,C190,Main Block,3,Lecture,,,All,
5e5c9632-3bc5-4a44-a1fe-b18d3f779bcd,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Wednesday,7,14:55,15:45,Embedded Systems,EC3551,Prof. V. Krishnan,C312,Main Block,3,Lecture,,,All,
11694e10-4dd0-4455-96c3-e33178532489,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,1,08:45,09:35,Embedded Systems,EC3551,Prof. V. Krishnan,C243,Main Block,3,Lecture,,,All,
94525590-e212-455a-a5fc-172048896b63,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,2,09:35,10:25,Antenna and Wave Propagation,EC3552,Prof. V. Krishnan,C222,Main Block,3,Lecture,,,All,
e20f1ba4-e650-425e-96ed-f348fa4bbedb,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,3,10:45,11:35,Embedded Systems,EC3551,Prof. V. Krishnan,C167,Main Block,3,Lecture,,,All,
a0c4d009-ff8b-46bf-b5f6-8fbef42a9469,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,4,11:35,12:25,Embedded Systems,EC3551,Prof. V. Krishnan,C132,Main Block,3,Lecture,,,All,
a31c7f78-b2a3-4779-b5ec-c9392f29483c,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,5,13:15,14:05,Embedded Systems Laboratory,EC3511,Prof. A. Sundaram,Lab-6,Main Block,2,Lab,Lab-6,,All,
4bb87753-4bc4-48b5-bfc3-5d9e2004e7b4,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,6,14:05,14:55,Embedded Systems Laboratory,EC3511,Prof. A. Sundaram,Lab-6,Main Block,2,Lab,Lab-6,,All,
3e489304-cc8f-44d6-b05d-d7084a3b11ab,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Thursday,7,14:55,15:45,Embedded Systems Laboratory,EC3511,Prof. A. Sundaram,Lab-6,Main Block,2,Lab,Lab-6,,All,
f410cee7-9d22-4b28-80bc-55f1bfcb43d1,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,1,08:45,09:35,Antenna and Wave Propagation,EC3552,Prof. V. Krishnan,C309,Main Block,3,Lecture,,,All,
9d7ec9c0-93b8-4a95-a4ad-bbf352422b5d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,2,09:35,10:25,Embedded Systems,EC3551,Prof. V. Krishnan,C277,Main Block,3,Lecture,,,All,
7e5450e5-9099-40a8-807c-0f4b44013f4c,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,3,10:45,11:35,Antenna and Wave Propagation,EC3552,Prof. V. Krishnan,C258,Main Block,3,Lecture,,,All,
57eb3459-eb53-45c8-8242-87628b466597,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,4,11:35,12:25,Embedded Systems,EC3551,Prof. V. Krishnan,C390,Main Block,3,Lecture,,,All,
ea019213-9668-4a8c-b46a-08ea83006ba3,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,5,13:15,14:05,Wireless Communication,EC3501,Prof. G. Natarajan,C266,Main Block,4,Lecture,,,All,
efb2f2c5-0cbc-4442-8a22-c4d5317d0df2,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,6,14:05,14:55,VLSI Design,EC3502,Prof. A. Krishnan,C279,Main Block,3,Lecture,,,All,
47444540-a1fd-41d9-addb-2f38e158dfe0,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Friday,7,14:55,15:45,Wireless Communication,EC3501,Prof. G. Natarajan,C118,Main Block,4,Lecture,,,All,
209a116f-4b96-4e23-aaea-2fe63c513101,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,1,08:45,09:35,Wireless Communication,EC3501,Prof. G. Natarajan,C348,Main Block,4,Lecture,,,All,
c585b584-4b09-441b-a484-b32103d92e05,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,2,09:35,10:25,Embedded Systems,EC3551,Prof. V. Krishnan,C119,Main Block,3,Lecture,,,All,
e270a02f-f294-47d6-82db-57620adf206b,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,3,10:45,11:35,VLSI Design,EC3502,Prof. A. Krishnan,C319,Main Block,3,Lecture,,,All,
2dcdce5c-3df4-4d16-968e-a168400f0462,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,4,11:35,12:25,VLSI Design,EC3502,Prof. A. Krishnan,C287,Main Block,3,Lecture,,,All,
3197f6dc-bea7-4290-8fe4-74d47a3018f7,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,5,13:15,14:05,Embedded Systems Laboratory,EC3511,Prof. A. Sundaram,Lab-3,Main Block,2,Lab,Lab-3,,All,
037e677e-aaa4-4053-8236-4aabf62da82d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,6,14:05,14:55,Embedded Systems Laboratory,EC3511,Prof. A. Sundaram,Lab-3,Main Block,2,Lab,Lab-3,,All,
4664d80d-e39c-4347-89bf-7625c768886b,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,3,5,B,Saturday,7,14:55,15:45,Embedded Systems Laboratory,EC3511,Prof. A. Sundaram,Lab-3,Main Block,2,Lab,Lab-3,,All,
415f2a9a-54f1-4049-abb6-2f5ea69504ec,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,1,08:45,09:35,RF and Microwave Engineering,EC3702,Prof. G. Karthik,C208,Main Block,3,Lecture,,,All,
87bb46ea-b163-4314-be71-593d18bbb0a0,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,2,09:35,10:25,Project Work,EC3711,Dr. S. Venkatesh,C221,Main Block,2,Mini Project,,,All,
a06231b5-e740-40bf-b7b6-85283d3874c4,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,3,10:45,11:35,Professional Ethics,EC3791,Prof. G. Sundaram,C278,Main Block,2,Lecture,,,All,
70763c5b-4524-449d-869f-eb6fb3fc8f85,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,4,11:35,12:25,Optical Communication,EC3701,Prof. A. Krishnan,C319,Main Block,3,Lecture,,,All,
7d006fc9-eca9-4942-866e-66533f8ecb2d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,5,13:15,14:05,Project Work,EC3711,Dr. S. Venkatesh,C249,Main Block,2,Mini Project,,,All,
c0a0a8e7-9d86-4f62-a4a4-01628520165a,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,6,14:05,14:55,Optical Communication,EC3701,Prof. A. Krishnan,C349,Main Block,3,Lecture,,,All,
b0e9f10e-5b96-4c63-81ef-46e96e5d9f29,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Monday,7,14:55,15:45,Professional Ethics,EC3791,Prof. G. Sundaram,C221,Main Block,2,Lecture,,,All,
127222db-3662-49ac-9850-ddbdb4d56748,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,1,08:45,09:35,Project Work,EC3711,Dr. S. Venkatesh,C155,Main Block,2,Mini Project,,,All,
05e166c4-294d-4beb-822e-0c314699aa62,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,2,09:35,10:25,RF and Microwave Engineering,EC3702,Prof. G. Karthik,C386,Main Block,3,Lecture,,,All,
4b980c8d-77e0-4ebb-8498-d88156d4c1d9,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,3,10:45,11:35,Professional Ethics,EC3791,Prof. G. Sundaram,C184,Main Block,2,Lecture,,,All,
a3605ff7-ac6d-4903-b11d-6d12e1de7fad,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,4,11:35,12:25,RF and Microwave Engineering,EC3702,Prof. G. Karthik,C174,Main Block,3,Lecture,,,All,
97ca4547-5f00-4ca7-8be5-55a5c7d02d85,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,5,13:15,14:05,VLSI Laboratory,EC3712,Dr. M. Srinivasan,Lab-3,Main Block,2,Lab,Lab-3,,All,
fdae9c12-33a0-43a7-a415-cc0798ec950e,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,6,14:05,14:55,VLSI Laboratory,EC3712,Dr. M. Srinivasan,Lab-3,Main Block,2,Lab,Lab-3,,All,
d9c345e9-96ab-495f-a1e9-617b5e34f4fe,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Tuesday,7,14:55,15:45,VLSI Laboratory,EC3712,Dr. M. Srinivasan,Lab-3,Main Block,2,Lab,Lab-3,,All,
4d582b24-22db-4cc6-b45e-43ab5a61880e,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,1,08:45,09:35,Project Work,EC3711,Dr. S. Venkatesh,C218,Main Block,2,Mini Project,,,All,
d5131308-9421-4a8f-83e4-f56a3dc27e34,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,2,09:35,10:25,Optical Communication,EC3701,Prof. A. Krishnan,C338,Main Block,3,Lecture,,,All,
19970d9f-3570-4aaf-88da-0847d7267c26,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,3,10:45,11:35,RF and Microwave Engineering,EC3702,Prof. G. Karthik,C401,Main Block,3,Lecture,,,All,
c0323d53-5550-4909-9c06-51cf362521c9,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,4,11:35,12:25,Optical Communication,EC3701,Prof. A. Krishnan,C186,Main Block,3,Lecture,,,All,
868fbe38-40db-4659-aba2-d02618121cf5,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,5,13:15,14:05,RF and Microwave Engineering,EC3702,Prof. G. Karthik,C183,Main Block,3,Lecture,,,All,
1bdb8430-ba30-4c95-be60-af229e9c5238,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,6,14:05,14:55,Project Work,EC3711,Dr. S. Venkatesh,C232,Main Block,2,Mini Project,,,All,
b304f417-1fd7-4f92-b9bd-0a94d133e05f,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Wednesday,7,14:55,15:45,RF and Microwave Engineering,EC3702,Prof. G. Karthik,C372,Main Block,3,Lecture,,,All,
6bba7318-6ce7-4157-979f-08bc42de5716,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,1,08:45,09:35,Optical Communication,EC3701,Prof. A. Krishnan,C227,Main Block,3,Lecture,,,All,
184ee731-8e67-4140-85e2-81687989316c,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,2,09:35,10:25,Project Work,EC3711,Dr. S. Venkatesh,C214,Main Block,2,Mini Project,,,All,
c7c82f75-b714-433a-ac5d-2ab1107459f4,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,3,10:45,11:35,Professional Ethics,EC3791,Prof. G. Sundaram,C182,Main Block,2,Lecture,,,All,
6cc107db-30f6-4cf9-9c4a-77d0908ce0c8,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,4,11:35,12:25,Professional Ethics,EC3791,Prof. G. Sundaram,C278,Main Block,2,Lecture,,,All,
50a52bb1-a83a-49ab-ac9b-1187f3c178bb,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,5,13:15,14:05,VLSI Laboratory,EC3712,Dr. M. Srinivasan,Lab-2,Main Block,2,Lab,Lab-2,,All,
8a738306-a94c-44f7-b31c-32367fdf337d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,6,14:05,14:55,VLSI Laboratory,EC3712,Dr. M. Srinivasan,Lab-2,Main Block,2,Lab,Lab-2,,All,
0eb31c05-9910-46bf-915e-ef964256b988,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Thursday,7,14:55,15:45,VLSI Laboratory,EC3712,Dr. M. Srinivasan,Lab-2,Main Block,2,Lab,Lab-2,,All,
5c80264e-727e-47a7-b976-717824eb650d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,1,08:45,09:35,Professional Ethics,EC3791,Prof. G. Sundaram,C371,Main Block,2,Lecture,,,All,
b97018ce-cf88-45e8-b952-bb70c28c2cfc,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,2,09:35,10:25,Optical Communication,EC3701,Prof. A. Krishnan,C295,Main Block,3,Lecture,,,All,
fe49af55-377b-4e24-99e9-8a55cb553e8d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,3,10:45,11:35,Optical Communication,EC3701,Prof. A. Krishnan,C213,Main Block,3,Lecture,,,All,
a4c114a7-2b0a-43e7-8326-d28b96dc32fc,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,4,11:35,12:25,Project Work,EC3711,Dr. S. Venkatesh,C127,Main Block,2,Mini Project,,,All,
2935974b-3d5c-47b0-bc5d-d2cafd18316b,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,5,13:15,14:05,Optical Communication,EC3701,Prof. A. Krishnan,C139,Main Block,3,Lecture,,,All,
213eb1f0-4eef-4f88-87cb-069dedd9ec39,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,6,14:05,14:55,Project Work,EC3711,Dr. S. Venkatesh,C387,Main Block,2,Mini Project,,,All,
0ec18128-0b22-46c7-b31d-c3f84a6e1831,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Friday,7,14:55,15:45,Optical Communication,EC3701,Prof. A. Krishnan,C289,Main Block,3,Lecture,,,All,
b3635d48-fc20-4a53-b5b2-2a2e6c9cb77e,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Saturday,1,08:45,09:35,Optical Communication,EC3701,Prof. A. Krishnan,C251,Main Block,3,Lecture,,,All,
a192dce9-5ce0-4714-ae82-f3437c87ec32,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Saturday,2,09:35,10:25,Optical Communication,EC3701,Prof. A. Krishnan,C385,Main Block,3,Lecture,,,All,
b9888268-e1d3-45f4-9701-7af074989a78,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Saturday,3,10:45,11:35,RF and Microwave Engineering,EC3702,Prof. G. Karthik,C285,Main Block,3,Lecture,,,All,
bdf1b219-de67-47d5-881f-fa2c89dcf26d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Saturday,4,11:35,12:25,Professional Ethics,EC3791,Prof. G. Sundaram,C218,Main Block,2,Lecture,,,All,
99cd9cf4-c58c-406f-b120-01c25b6e0bdd,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Saturday,5,13:15,14:05,VLSI Laboratory,EC3712,Dr. M. Srinivasan,Lab-4,Main Block,2,Lab,Lab-4,,All,
8052d7a8-3c95-4dd0-b2c2-0f35aa48c93d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Saturday,6,14:05,14:55,VLSI Laboratory,EC3712,Dr. M. Srinivasan,Lab-4,Main Block,2,Lab,Lab-4,,All,
6602b890-9c7f-4edc-876d-56573472c769,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,A,Saturday,7,14:55,15:45,VLSI Laboratory,EC3712,Dr. M. Srinivasan,Lab-4,Main Block,2,Lab,Lab-4,,All,
7f3fd42d-70f1-4c34-b794-5f18f7bef55e,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,B,Monday,1,08:45,09:35,Project Work,EC3711,Dr. K. Natarajan,C244,Main Block,2,Mini Project,,,All,
728ed05a-a076-45fe-9d85-4c31921f3098,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,B,Monday,2,09:35,10:25,RF and Microwave Engineering,EC3702,Dr. R. Ramesh,C193,Main Block,3,Lecture,,,All,
307e248a-3355-4b7c-84f1-94743788ccd9,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,B,Monday,3,10:45,11:35,Professional Ethics,EC3791,Prof. G. Kumar,C368,Main Block,2,Lecture,,,All,
faf952ae-4607-4d3b-853e-07ce662ed5c1,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,B,Monday,4,11:35,12:25,Optical Communication,EC3701,Prof. G. Kumar,C347,Main Block,3,Lecture,,,All,
dc23f2e4-9cc6-456e-b64e-c92df9a78f1d,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,B,Monday,5,13:15,14:05,RF and Microwave Engineering,EC3702,Dr. R. Ramesh,C224,Main Block,3,Lecture,,,All,
59cc9739-703d-40f6-9633-7999de5da011,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,B,Monday,6,14:05,14:55,Project Work,EC3711,Dr. K. Natarajan,C342,Main Block,2,Mini Project,,,All,
caa15e65-7dea-4e56-aeb5-b18888806605,ECE,2021,2026-2027,1.2,2026-07-19T06:43:29.540140Z,4,7,B,Monday,7,14:55,15:45,Professional Ethics,EC3791,Prof. G. Kumar,C194,Main Block,2,Lecture,,,All,
